  11.2500 1.6740e+05 1.3169e+05 2.1940e+05 1.3275e+05 2.1859e+05 1.5876e+05 1.7653e+05
  11.5000 1.5316e+05 1.2078e+05 2.0022e+05 1.2172e+05 1.9950e+05 1.4542e+05 1.6139e+05
  11.7500 1.4040e+05 1.1084e+05 1.8301e+05 1.1168e+05 1.8238e+05 1.3341e+05 1.4773e+05
  12.0000 1.2880e+05 1.0197e+05 1.6755e+05 1.0271e+05 1.6699e+05 1.2254e+05 1.3538e+05
  12.2500 1.1835e+05 9.3814e+04 1.5358e+05 9.4480e+04 1.5308e+05 1.1267e+05 1.2427e+05
  12.5000 1.0888e+05 8.6466e+04 1.4094e+05 8.7073e+04 1.4049e+05 1.0370e+05 1.1423e+05
  12.7500 1.0024e+05 7.9791e+04 1.2945e+05 8.0317e+04 1.2905e+05 9.5633e+04 1.0510e+05
  13.0000 9.2423e+04 7.3700e+04 1.1913e+05 7.4177e+04 1.1876e+05 8.8226e+04 9.6867e+04
  13.2500 8.5345e+04 6.8146e+04 1.0970e+05 6.8581e+04 1.0938e+05 8.1502e+04 8.9296e+04
  13.5000 7.8852e+04 6.3091e+04 1.0111e+05 6.3478e+04 1.0082e+05 7.5379e+04 8.2465e+04
  13.7500 7.2942e+04 5.8463e+04 9.3349e+04 5.8812e+04 9.3081e+04 6.9782e+04 7.6234e+04
  14.0000 6.7552e+04 5.4225e+04 8.6245e+04 5.4540e+04 8.6004e+04 6.4671e+04 7.0548e+04
  14.2500 6.2614e+04 5.0347e+04 7.9786e+04 5.0631e+04 7.9568e+04 5.9988e+04 6.5346e+04
  14.5000 5.8104e+04 4.6793e+04 7.3872e+04 4.7051e+04 7.3675e+04 5.5701e+04 6.0589e+04
  14.7500 5.3964e+04 4.3525e+04 6.8463e+04 4.3759e+04 6.8284e+04 5.1767e+04 5.6236e+04
  15.0000 5.0162e+04 4.0527e+04 6.3508e+04 4.0738e+04 6.3346e+04 4.8154e+04 5.2236e+04
  15.2500 4.6672e+04 3.7766e+04 5.8976e+04 3.7957e+04 5.8828e+04 4.4837e+04 4.8574e+04
  15.5000 4.3463e+04 3.5223e+04 5.4814e+04 3.5397e+04 5.4680e+04 4.1776e+04 4.5199e+04
  15.7500 4.0508e+04 3.2885e+04 5.0984e+04 3.3043e+04 5.0861e+04 3.8961e+04 4.2105e+04
  16.0000 3.7792e+04 3.0718e+04 4.7466e+04 3.0862e+04 4.7355e+04 3.6368e+04 3.9249e+04
  16.2500 3.5274e+04 2.8716e+04 4.4232e+04 2.8846e+04 4.4129e+04 3.3973e+04 3.6624e+04
  16.5000 3.2961e+04 2.6867e+04 4.1251e+04 2.6986e+04 4.1158e+04 3.1760e+04 3.4196e+04
  16.7500 3.0821e+04 2.5156e+04 3.8502e+04 2.5266e+04 3.8418e+04 2.9710e+04 3.1957e+04
  17.0000 2.8838e+04 2.3578e+04 3.5960e+04 2.3678e+04 3.5883e+04 2.7817e+04 2.9883e+04
  17.2500 2.7003e+04 2.2106e+04 3.3616e+04 2.2196e+04 3.3546e+04 2.6064e+04 2.7966e+04
  17.5000 2.5307e+04 2.0738e+04 3.1446e+04 2.0822e+04 3.1381e+04 2.4435e+04 2.6196e+04
  17.7500 2.3727e+04 1.9477e+04 2.9441e+04 1.9554e+04 2.9381e+04 2.2920e+04 2.4550e+04
  18.0000 2.2262e+04 1.8300e+04 2.7585e+04 1.8369e+04 2.7529e+04 2.1521e+04 2.3028e+04
  18.2500 2.0912e+04 1.7202e+04 2.5859e+04 1.7266e+04 2.5809e+04 2.0221e+04 2.1612e+04
  18.5000 1.9645e+04 1.6187e+04 2.4259e+04 1.6246e+04 2.4213e+04 1.9011e+04 2.0295e+04
  18.7500 1.8468e+04 1.5238e+04 2.2775e+04 1.5291e+04 2.2731e+04 1.7884e+04 1.9077e+04
  19.0000 1.7382e+04 1.4352e+04 2.1388e+04 1.4402e+04 2.1349e+04 1.6830e+04 1.7941e+04
  19.2500 1.6361e+04 1.3525e+04 2.0109e+04 1.3571e+04 2.0073e+04 1.5851e+04 1.6880e+04
  19.5000 1.5407e+04 1.2756e+04 1.8913e+04 1.2798e+04 1.8880e+04 1.4937e+04 1.5892e+04
  19.7500 1.4526e+04 1.2033e+04 1.7799e+04 1.2073e+04 1.7769e+04 1.4082e+04 1.4970e+04
  20.0000 1.3695e+04 1.1363e+04 1.6760e+04 1.1398e+04 1.6732e+04 1.3291e+04 1.4114e+04
  20.2500 1.2921e+04 1.0732e+04 1.5796e+04 1.0765e+04 1.5769e+04 1.2542e+04 1.3316e+04
  20.5000 1.2205e+04 1.0140e+04 1.4888e+04 1.0172e+04 1.4863e+04 1.1843e+04 1.2567e+04
  20.7500 1.1530e+04 9.5913e+03 1.4047e+04 9.6209e+03 1.4024e+04 1.1193e+04 1.1868e+04
  21.0000 1.0896e+04 9.0753e+03 1.3255e+04 9.1024e+03 1.3234e+04 1.0584e+04 1.1209e+04
  21.2500 1.0304e+04 8.5924e+03 1.2520e+04 8.6168e+03 1.2501e+04 1.0016e+04 1.0592e+04
  21.5000 9.7443e+03 8.1345e+03 1.1828e+04 8.1576e+03 1.1810e+04 9.4727e+03 1.0016e+04
  21.7500 9.2258e+03 7.7072e+03 1.1185e+04 7.7288e+03 1.1168e+04 8.9707e+03 9.4810e+03
  22.0000 8.7403e+03 7.3063e+03 1.0575e+04 7.3264e+03 1.0559e+04 8.5016e+03 8.9789e+03
  22.2500 8.2794e+03 6.9295e+03 1.0006e+04 6.9478e+03 9.9912e+03 8.0580e+03 8.5016e+03
  22.5000 7.8481e+03 6.5744e+03 9.4779e+03 6.5914e+03 9.4645e+03 7.6407e+03 8.0564e+03
  22.7500 7.4432e+03 6.2415e+03 8.9748e+03 6.2573e+03 8.9625e+03 7.2490e+03 7.6374e+03
  23.0000 7.0622e+03 5.9274e+03 8.5049e+03 5.9421e+03 8.4934e+03 6.8803e+03 7.2441e+03
  23.2500 6.7042e+03 5.6312e+03 8.0661e+03 5.6450e+03 8.0555e+03 6.5330e+03 6.8737e+03
  23.5000 6.3667e+03 5.3524e+03 7.6515e+03 5.3651e+03 7.6416e+03 6.2062e+03 6.5264e+03
  23.7500 6.0482e+03 5.0892e+03 7.2608e+03 5.1009e+03 7.2514e+03 5.8984e+03 6.1988e+03
  24.0000 5.7486e+03 4.8414e+03 6.8939e+03 4.8524e+03 6.8852e+03 5.6079e+03 5.8894e+03
  24.2500 5.4664e+03 4.6076e+03 6.5477e+03 4.6179e+03 6.5396e+03 5.3339e+03 5.5989e+03
  24.5000 5.1997e+03 4.3861e+03 6.2221e+03 4.3956e+03 6.2145e+03 5.0754e+03 5.3240e+03
  24.7500 4.9487e+03 4.1776e+03 5.9146e+03 4.1866e+03 5.9075e+03 4.8310e+03 5.0656e+03
  25.0000 4.7109e+03 3.9807e+03 5.6245e+03 3.9891e+03 5.6178e+03 4.6006e+03 4.8211e+03
  25.2500 4.4862e+03 3.7938e+03 5.3516e+03 3.8014e+03 5.3454e+03 4.3833e+03 4.5899e+03
  25.5000 4.2747e+03 3.6172e+03 5.0936e+03 3.6245e+03 5.0878e+03 4.1767e+03 4.3718e+03
  25.7500 4.0738e+03 3.4507e+03 4.8497e+03 3.4574e+03 4.8442e+03 3.9825e+03 4.1660e+03
  26.0000 3.8846e+03 3.2921e+03 4.6197e+03 3.2986e+03 4.6146e+03 3.7973e+03 3.9710e+03
  26.2500 3.7052e+03 3.1419e+03 4.4021e+03 3.1480e+03 4.3973e+03 3.6228e+03 3.7866e+03
  26.5000 3.5356e+03 3.0000e+03 4.1960e+03 3.0056e+03 4.1915e+03 3.4582e+03 3.6122e+03
  26.7500 3.3743e+03 2.8661e+03 4.0015e+03 2.8714e+03 3.9973e+03 3.3011e+03 3.4467e+03
  27.0000 3.2220e+03 2.7381e+03 3.8169e+03 2.7431e+03 3.8130e+03 3.1529e+03 3.2903e+03
  27.2500 3.0772e+03 2.6175e+03 3.6431e+03 2.6221e+03 3.6393e+03 3.0122e+03 3.1422e+03
  27.5000 2.9406e+03 2.5025e+03 3.4773e+03 2.5069e+03 3.4739e+03 2.8788e+03 3.0015e+03
  27.7500 2.8105e+03 2.3933e+03 3.3208e+03 2.3974e+03 3.3175e+03 2.7521e+03 2.8682e+03
  28.0000 2.6871e+03 2.2899e+03 3.1724e+03 2.2937e+03 3.1694e+03 2.6319e+03 2.7414e+03
  28.2500 2.5694e+03 2.1914e+03 3.0316e+03 2.1949e+03 3.0286e+03 2.5176e+03 2.6212e+03
  28.5000 2.4583e+03 2.0977e+03 2.8973e+03 2.1011e+03 2.8945e+03 2.4089e+03 2.5077e+03
  28.7500 2.3530e+03 2.0090e+03 2.7703e+03 2.0122e+03 2.7678e+03 2.3061e+03 2.3991e+03
  29.0000 2.2526e+03 1.9244e+03 2.6500e+03 1.9275e+03 2.6476e+03 2.2081e+03 2.2962e+03
  29.2500 2.1571e+03 1.8439e+03 2.5354e+03 1.8468e+03 2.5332e+03 2.1143e+03 2.1982e+03
  29.5000 2.0657e+03 1.7668e+03 2.4267e+03 1.7695e+03 2.4246e+03 2.0262e+03 2.1052e+03
  29.7500 1.9793e+03 1.6945e+03 2.3238e+03 1.6970e+03 2.3217e+03 1.9415e+03 2.0172e+03
  30.0000 1.8970e+03 1.6248e+03 2.2257e+03 1.6271e+03 2.2238e+03 1.8616e+03 1.9324e+03
  30.2500 1.8188e+03 1.5590e+03 2.1317e+03 1.5612e+03 2.1299e+03 1.7851e+03 1.8526e+03
  30.5000 1.7439e+03 1.4958e+03 2.0428e+03 1.4979e+03 2.0410e+03 1.7118e+03 1.7760e+03
  30.7500 1.6732e+03 1.4350e+03 1.9579e+03 1.4370e+03 1.9563e+03 1.6427e+03 1.7036e+03
  31.0000 1.6057e+03 1.3782e+03 1.8780e+03 1.3802e+03 1.8764e+03 1.5760e+03 1.6345e+03
  31.2500 1.5407e+03 1.3232e+03 1.8006e+03 1.3250e+03 1.7991e+03 1.5127e+03 1.5686e+03
  31.5000 1.4789e+03 1.2707e+03 1.7280e+03 1.2724e+03 1.7267e+03 1.4526e+03 1.5053e+03
  31.7500 1.4205e+03 1.2213e+03 1.6580e+03 1.2230e+03 1.6567e+03 1.3950e+03 1.4452e+03
  32.0000 1.3645e+03 1.1737e+03 1.5913e+03 1.1752e+03 1.5900e+03 1.3407e+03 1.3884e+03
  32.2500 1.3110e+03 1.1285e+03 1.5278e+03 1.1300e+03 1.5267e+03 1.2880e+03 1.3333e+03
  32.5000 1.2600e+03 1.0849e+03 1.4677e+03 1.0864e+03 1.4666e+03 1.2378e+03 1.2814e+03
  32.7500 1.2106e+03 1.0431e+03 1.4092e+03 1.0444e+03 1.4082e+03 1.1901e+03 1.2312e+03
  33.0000 1.1645e+03 1.0037e+03 1.3540e+03 1.0049e+03 1.3530e+03 1.1448e+03 1.1843e+03
  33.2500 1.1201e+03 9.6586e+02 1.3021e+03 9.6702e+02 1.3012e+03 1.1012e+03 1.1382e+03
  33.5000 1.0773e+03 9.2970e+02 1.2510e+03 9.3081e+02 1.2501e+03 1.0592e+03 1.0946e+03
  33.7500 1.0362e+03 8.9446e+02 1.2033e+03 8.9542e+02 1.2024e+03 1.0197e+03 1.0534e+03
  34.0000 9.9748e+02 8.6150e+02 1.1572e+03 8.6250e+02 1.1563e+03 9.8102e+02 1.0139e+03
  34.2500 9.6044e+02 8.2947e+02 1.1134e+03 8.3041e+02 1.1127e+03 9.4480e+02 9.7525e+02
  34.5000 9.2423e+02 7.9916e+02 1.0715e+03 8.0004e+02 1.0707e+03 9.0941e+02 9.3904e+02
  34.7500 8.9049e+02 7.7001e+02 1.0311e+03 7.7082e+02 1.0304e+03 8.7650e+02 9.0448e+02
  35.0000 8.5757e+02 7.4209e+02 9.9318e+02 7.4284e+02 9.9254e+02 8.4440e+02 8.7073e+02
  35.2500 8.2629e+02 7.1526e+02 9.5617e+02 7.1601e+02 9.5550e+02 8.1337e+02 8.3946e+02
  35.5000 7.9642e+02 6.8960e+02 9.2072e+02 6.9033e+02 9.2011e+02 7.8391e+02 8.0868e+02
  35.7500 7.6761e+02 6.6496e+02 8.8695e+02 6.6564e+02 8.8637e+02 7.5576e+02 7.7938e+02
  36.0000 7.4012e+02 6.4136e+02 8.5482e+02 6.4202e+02 8.5427e+02 7.2868e+02 7.5132e+02
  36.2500 7.1362e+02 6.1877e+02 8.2353e+02 6.1939e+02 8.2300e+02 7.0276e+02 7.2440e+02
  36.5000 6.8836e+02 5.9706e+02 7.9420e+02 5.9766e+02 7.9370e+02 6.7790e+02 6.9864e+02
  36.7500 6.6408e+02 5.7618e+02 7.6570e+02 5.7676e+02 7.6523e+02 6.5404e+02 6.7387e+02
  37.0000 6.4071e+02 5.5622e+02 7.3844e+02 5.5676e+02 7.3798e+02 6.3116e+02 6.5017e+02
  37.2500 6.1840e+02 5.3698e+02 7.1232e+02 5.3750e+02 7.1189e+02 6.0918e+02 6.2737e+02
  37.5000 5.9692e+02 5.1857e+02 6.8721e+02 5.1907e+02 6.8679e+02 5.8812e+02 6.0556e+02
  37.7500 5.7626e+02 5.0082e+02 6.6316e+02 5.0129e+02 6.6276e+02 5.6787e+02 5.8458e+02
  38.0000 5.5651e+02 4.8380e+02 6.4001e+02 4.8425e+02 6.3964e+02 5.4845e+02 5.6441e+02
  38.2500 5.3750e+02 4.6745e+02 6.1786e+02 4.6788e+02 6.1750e+02 5.2976e+02 5.4515e+02
  38.5000 5.1923e+02 4.5175e+02 5.9661e+02 4.5216e+02 5.9626e+02 5.1182e+02 5.2655e+02
  38.7500 5.0170e+02 4.3662e+02 5.7610e+02 4.3701e+02 5.7577e+02 4.9454e+02 5.0870e+02
  39.0000 4.8483e+02 4.2215e+02 5.5650e+02 4.2253e+02 5.5618e+02 4.7800e+02 4.9158e+02
  39.2500 4.6862e+02 4.0818e+02 5.3764e+02 4.0854e+02 5.3734e+02 4.6203e+02 4.7504e+02
  39.5000 4.5298e+02 3.9470e+02 5.1953e+02 3.9504e+02 5.1923e+02 4.4672e+02 4.5923e+02
  39.7500 4.3800e+02 3.8179e+02 5.0206e+02 3.8212e+02 5.0178e+02 4.3191e+02 4.4393e+02
  40.0000 4.2360e+02 3.6929e+02 4.8534e+02 3.6961e+02 4.8508e+02 4.1775e+02 4.2928e+02
  40.2500 4.0969e+02 3.5738e+02 4.6920e+02 3.5768e+02 4.6894e+02 4.0409e+02 4.1520e+02
  40.5000 3.9636e+02 3.4586e+02 4.5372e+02 3.4615e+02 4.5347e+02 3.9093e+02 4.0162e+02
  40.7500 3.8352e+02 3.3468e+02 4.3881e+02 3.3496e+02 4.3858e+02 3.7833e+02 3.8854e+02
  41.0000 3.7109e+02 3.2400e+02 4.2448e+02 3.2426e+02 4.2426e+02 3.6615e+02 3.7603e+02
  41.2500 3.5916e+02 3.1372e+02 4.1064e+02 3.1397e+02 4.1043e+02 3.5438e+02 3.6385e+02
  41.5000 3.4772e+02 3.0377e+02 3.9739e+02 3.0402e+02 3.9718e+02 3.4311e+02 3.5224e+02
  41.7500 3.3669e+02 2.9424e+02 3.8453e+02 2.9447e+02 3.8434e+02 3.3225e+02 3.4097e+02
  42.0000 3.2599e+02 2.8503e+02 3.7227e+02 2.8525e+02 3.7208e+02 3.2171e+02 3.3019e+02
  42.2500 3.1570e+02 2.7615e+02 3.6033e+02 2.7636e+02 3.6014e+02 3.1159e+02 3.1974e+02
  42.5000 3.0583e+02 2.6752e+02 3.4896e+02 2.6772e+02 3.4879e+02 3.0188e+02 3.0969e+02
  42.7500 2.9628e+02 2.5930e+02 3.3792e+02 2.5949e+02 3.3776e+02 2.9249e+02 2.9998e+02
  43.0000 2.8706e+02 2.5133e+02 3.2731e+02 2.5151e+02 3.2714e+02 2.8344e+02 2.9068e+02
  43.2500 2.7817e+02 2.4360e+02 3.1702e+02 2.4377e+02 3.1686e+02 2.7472e+02 2.8171e+02
  43.5000 2.6970e+02 2.3619e+02 3.0721e+02 2.3637e+02 3.0706e+02 2.6624e+02 2.7299e+02
  43.7500 2.6138e+02 2.2905e+02 2.9766e+02 2.2921e+02 2.9751e+02 2.5818e+02 2.6459e+02
  44.0000 2.5340e+02 2.2214e+02 2.8852e+02 2.2229e+02 2.8838e+02 2.5027e+02 2.5653e+02
  44.2500 2.4575e+02 2.1547e+02 2.7962e+02 2.1563e+02 2.7949e+02 2.4270e+02 2.4871e+02
  44.5000 2.3834e+02 2.0897e+02 2.7106e+02 2.0912e+02 2.7093e+02 2.3538e+02 2.4122e+02
  44.7500 2.3118e+02 2.0281e+02 2.6283e+02 2.0295e+02 2.6270e+02 2.2838e+02 2.3398e+02
  45.0000 2.2427e+02 1.9681e+02 2.5492e+02 1.9694e+02 2.5480e+02 2.2155e+02 2.2698e+02
  45.2500 2.1760e+02 1.9097e+02 2.4726e+02 1.9110e+02 2.4715e+02 2.1497e+02 2.2015e+02
  45.5000 2.1118e+02 1.8538e+02 2.3985e+02 1.8550e+02 2.3974e+02 2.0863e+02 2.1365e+02
  45.7500 2.0493e+02 1.7995e+02 2.3268e+02 1.8007e+02 2.3258e+02 2.0246e+02 2.0731e+02
  46.0000 1.9892e+02 1.7469e+02 2.2577e+02 1.7481e+02 2.2567e+02 1.9653e+02 2.0122e+02
  46.2500 1.9308e+02 1.6967e+02 2.1910e+02 1.6978e+02 2.1900e+02 1.9077e+02 1.9530e+02
  46.5000 1.8748e+02 1.6474e+02 2.1259e+02 1.6485e+02 2.1250e+02 1.8526e+02 1.8962e+02
  46.7500 1.8205e+02 1.6005e+02 2.0641e+02 1.6016e+02 2.0633e+02 1.7991e+02 1.8411e+02
  47.0000 1.7678e+02 1.5545e+02 2.0040e+02 1.5555e+02 2.0032e+02 1.7472e+02 1.7876e+02
  47.2500 1.7168e+02 1.5101e+02 1.9456e+02 1.5110e+02 1.9447e+02 1.6970e+02 1.7365e+02
  47.5000 1.6682e+02 1.4673e+02 1.8887e+02 1.4682e+02 1.8880e+02 1.6485e+02 1.6863e+02
  47.7500 1.6205e+02 1.4262e+02 1.8344e+02 1.4271e+02 1.8336e+02 1.6016e+02 1.6386e+02
  48.0000 1.5744e+02 1.3859e+02 1.7825e+02 1.3868e+02 1.7818e+02 1.5563e+02 1.5917e+02
  48.2500 1.5300e+02 1.3473e+02 1.7315e+02 1.3481e+02 1.7308e+02 1.5127e+02 1.5472e+02
  48.5000 1.4872e+02 1.3094e+02 1.6821e+02 1.3102e+02 1.6814e+02 1.4699e+02 1.5036e+02
  48.7500 1.4452e+02 1.2732e+02 1.6343e+02 1.2740e+02 1.6337e+02 1.4287e+02 1.4608e+02
  49.0000 1.4049e+02 1.2379e+02 1.5882e+02 1.2386e+02 1.5876e+02 1.3892e+02 1.4205e+02
  49.2500 1.3662e+02 1.2041e+02 1.5437e+02 1.2049e+02 1.5431e+02 1.3505e+02 1.3810e+02
  49.5000 1.3283e+02 1.1713e+02 1.5009e+02 1.1719e+02 1.5003e+02 1.3135e+02 1.3423e+02
  49.7500 1.2913e+02 1.1392e+02 1.4589e+02 1.1398e+02 1.4584e+02 1.2773e+02 1.3053e+02
  50.0000 1.2559e+02 1.1080e+02 1.4186e+02 1.1086e+02 1.4180e+02 1.2427e+02 1.2699e+02
  50.2500 1.2222e+02 1.0783e+02 1.3791e+02 1.0789e+02 1.3785e+02 1.2090e+02 1.2353e+02
  50.5000 1.1884e+02 1.0488e+02 1.3412e+02 1.0493e+02 1.3407e+02 1.1761e+02 1.2016e+02
  50.7500 1.1563e+02 1.0208e+02 1.3050e+02 1.0213e+02 1.3044e+02 1.1440e+02 1.1687e+02
  51.0000 1.1250e+02 9.9368e+01 1.2696e+02 9.9418e+01 1.2691e+02 1.1135e+02 1.1374e+02
  51.2500 1.0954e+02 9.6725e+01 1.2350e+02 9.6785e+01 1.2345e+02 1.0831e+02 1.1069e+02
  51.5000 1.0658e+02 9.4098e+01 1.2013e+02 9.4151e+01 1.2008e+02 1.0543e+02 1.0773e+02
  51.7500 1.0370e+02 9.1635e+01 1.1692e+02 9.1682e+01 1.1687e+02 1.0263e+02 1.0485e+02
  52.0000 1.0098e+02 8.9247e+01 1.1378e+02 8.9296e+01 1.1374e+02 9.9912e+01 1.0205e+02
  52.2500 9.8349e+01 8.6859e+01 1.1073e+02 8.6909e+01 1.1069e+02 9.7279e+01 9.9336e+01
  52.5000 9.5715e+01 8.4643e+01 1.0777e+02 8.4687e+01 1.0773e+02 9.4727e+01 9.6703e+01
  52.7500 9.3246e+01 8.2419e+01 1.0497e+02 8.2465e+01 1.0493e+02 9.2258e+01 9.4151e+01
  53.0000 9.0777e+01 8.0277e+01 1.0217e+02 8.0317e+01 1.0213e+02 8.9872e+01 9.1682e+01
  53.2500 8.8390e+01 7.8194e+01 9.9455e+01 7.8234e+01 9.9418e+01 8.7485e+01 8.9296e+01
  53.5000 8.6086e+01 7.6192e+01 9.6905e+01 7.6226e+01 9.6867e+01 8.5263e+01 8.6991e+01
  53.7500 8.3864e+01 7.4232e+01 9.4355e+01 7.4267e+01 9.4316e+01 8.3041e+01 8.4769e+01
  54.0000 8.1740e+01 7.2337e+01 9.1879e+01 7.2375e+01 9.1847e+01 8.0901e+01 8.2547e+01
  54.2500 7.9642e+01 7.0495e+01 8.9493e+01 7.0531e+01 8.9460e+01 7.8827e+01 8.0440e+01
  54.5000 7.7609e+01 6.8710e+01 8.7188e+01 6.8745e+01 8.7156e+01 7.6819e+01 7.8391e+01
  54.7500 7.5634e+01 6.6975e+01 8.4964e+01 6.7009e+01 8.4934e+01 7.4868e+01 7.6391e+01
  55.0000 7.3716e+01 6.5289e+01 8.2824e+01 6.5322e+01 8.2794e+01 7.2975e+01 7.4457e+01
  55.2500 7.1856e+01 6.3652e+01 8.0700e+01 6.3684e+01 8.0671e+01 7.1132e+01 7.2572e+01
  55.5000 7.0046e+01 6.2065e+01 7.8650e+01 6.2095e+01 7.8621e+01 6.9346e+01 7.0745e+01
  55.7500 6.8293e+01 6.0518e+01 7.6657e+01 6.0548e+01 7.6630e+01 6.7609e+01 6.8967e+01
  56.0000 6.6589e+01 5.9021e+01 7.4730e+01 5.9050e+01 7.4704e+01 6.5922e+01 6.7239e+01
