0.63152 0.138545 0.138545
0.443234 0.0861578 0.0861578
0.3675 0.0675019 0.0675019
0.275814 0.0501372 0.0501372
0.262373 0.0475214 0.0475214
0.272214 0.0488434 0.0488434
0.329127 0.059085 0.059085
0.320765 0.0575843 0.0575843
0.393718 0.0761857 0.0761857
0.428139 0.0804318 0.0804318
0.444952 0.087808 0.087808
0.504324 0.0956975 0.0956975
0.684612 0.126676 0.126676
0.742483 0.143703 0.143703
